sale_id,sale_date,product_id,customer_id,quantity,unit_price,total_price,store,channel
390,2025-12-28,SKU-1190,214,2,749,1498,Seattle University Village,In-Store
391,2025-03-08,SKU-1169,414,2,349,698,Online,Online
392,2024-02-27,SKU-1094,103,1,699,699,Online,In-Store
393,2024-05-29,SKU-1355,430,1,249,249,Online,In-Store
394,2025-01-02,SKU-1050,417,1,1499,1499,New York 5th Ave,In-Store
395,2024-08-17,SKU-1228,381,1,899,899,San Francisco Union Square,Online
396,2025-12-13,SKU-1153,148,1,999,999,Seattle University Village,Online
397,2025-12-02,SKU-1095,161,1,699,699,Dallas NorthPark,Online
398,2025-03-29,SKU-1257,425,1,949,949,Online,In-Store
399,2025-08-25,SKU-1242,280,1,899,899,Austin Domain,Online
400,2025-04-04,SKU-1249,91,1,849,849,Dallas NorthPark,Online
401,2024-05-02,SKU-1348,194,1,279,279,Online,Online
402,2024-09-18,SKU-1065,3,1,1499,1499,Online,In-Store
403,2024-11-26,SKU-1038,306,1,1299,1299,Online,In-Store
404,2025-05-17,SKU-1203,405,1,699,699,Chicago Michigan Ave,Online
405,2024-08-13,SKU-1273,490,1,1249,1249,Online,Online
406,2025-07-03,SKU-1149,207,1,4699,4699,Online,Online
407,2025-01-04,SKU-1053,151,1,1499,1499,Online,In-Store
408,2025-10-26,SKU-1168,5,3,499,1497,Online,Online
409,2025-09-28,SKU-1059,125,1,1499,1499,Dallas NorthPark,In-Store
410,2024-04-26,SKU-1080,198,2,1699,3398,Online,In-Store
411,2025-01-18,SKU-1006,264,1,999,999,Miami Dadeland,Online
412,2024-07-16,SKU-1010,165,2,1099,2198,Los Angeles Grove,In-Store
413,2025-07-04,SKU-1041,274,2,1399,2798,Online,Online
414,2025-12-02,SKU-1226,218,1,899,899,Miami Dadeland,Online
415,2025-03-21,SKU-1292,332,2,1649,3298,Miami Dadeland,Online
416,2024-12-05,SKU-1233,20,1,649,649,Online,Online
417,2025-08-11,SKU-1278,421,1,1499,1499,Online,Online
418,2025-03-19,SKU-1096,162,1,699,699,Online,In-Store
419,2025-09-25,SKU-1170,33,1,499,499,Austin Domain,In-Store
420,2025-05-29,SKU-1239,55,1,749,749,Online,In-Store
421,2025-03-24,SKU-1200,196,1,849,849,New York 5th Ave,In-Store
422,2024-05-19,SKU-1130,383,1,1699,1699,New York 5th Ave,In-Store
423,2024-05-27,SKU-1174,153,2,649,1298,Seattle University Village,In-Store
424,2025-01-17,SKU-1278,491,1,1499,1499,Dallas NorthPark,In-Store
425,2024-01-06,SKU-1178,294,1,649,649,San Francisco Union Square,Online
426,2024-12-18,SKU-1341,109,1,249,249,New York 5th Ave,In-Store
427,2024-08-14,SKU-1154,316,1,999,999,Miami Dadeland,Online
428,2024-02-25,SKU-1045,436,1,1399,1399,Austin Domain,In-Store
429,2024-03-15,SKU-1176,149,1,649,649,Seattle University Village,Online
430,2024-12-04,SKU-1049,183,1,1399,1399,Online,In-Store
431,2024-07-17,SKU-1024,163,1,1199,1199,Los Angeles Grove,Online
432,2024-06-05,SKU-1222,290,1,899,899,Chicago Michigan Ave,In-Store
433,2024-11-16,SKU-1346,127,1,299,299,Austin Domain,In-Store
434,2025-01-03,SKU-1214,69,1,799,799,Seattle University Village,Online
435,2024-11-08,SKU-1134,250,1,2399,2399,Chicago Michigan Ave,Online
436,2024-05-23,SKU-1200,457,1,849,849,Chicago Michigan Ave,Online
437,2024-03-18,SKU-1316,457,1,1799,1799,Online,Online
438,2025-02-18,SKU-1007,394,1,999,999,Chicago Michigan Ave,In-Store
439,2025-07-06,SKU-1177,242,1,499,499,San Francisco Union Square,Online
440,2025-08-26,SKU-1097,376,2,699,1398,Miami Dadeland,Online
441,2025-01-07,SKU-1147,258,1,4499,4499,Online,Online
442,2025-12-01,SKU-1348,85,3,279,837,Austin Domain,Online
443,2025-08-02,SKU-1039,338,1,1299,1299,Boston Boylston,Online
444,2024-02-11,SKU-1252,113,2,999,1998,Austin Domain,Online
445,2025-11-15,SKU-1065,106,1,1499,1499,Los Angeles Grove,In-Store
446,2024-02-17,SKU-1096,21,2,699,1398,Dallas NorthPark,Online
447,2024-10-07,SKU-1240,428,1,899,899,Austin Domain,In-Store
448,2025-01-22,SKU-1184,188,1,649,649,Chicago Michigan Ave,In-Store
449,2024-08-16,SKU-1019,265,1,1099,1099,New York 5th Ave,In-Store
450,2025-09-10,SKU-1086,4,1,1699,1699,Los Angeles Grove,Online
451,2025-10-20,SKU-1041,144,1,1399,1399,Online,Online
452,2024-05-01,SKU-1090,339,1,699,699,Online,In-Store
453,2025-05-05,SKU-1247,246,1,849,849,Online,Online
454,2024-02-14,SKU-1294,66,1,1599,1599,Chicago Michigan Ave,Online
455,2025-08-09,SKU-1209,76,1,549,549,Online,Online
456,2025-09-05,SKU-1044,497,2,1399,2798,Chicago Michigan Ave,Online
457,2024-10-17,SKU-1247,485,1,849,849,Online,Online
458,2024-06-23,SKU-1358,113,2,549,1098,Miami Dadeland,In-Store
459,2024-07-05,SKU-1278,320,1,1499,1499,San Francisco Union Square,Online
460,2025-04-09,SKU-1249,306,1,849,849,Chicago Michigan Ave,Online
461,2024-07-26,SKU-1096,268,1,699,699,Miami Dadeland,Online
462,2024-04-08,SKU-1104,91,1,799,799,Los Angeles Grove,In-Store
463,2025-05-30,SKU-1009,386,1,999,999,Online,Online
464,2024-01-02,SKU-1032,460,1,1299,1299,Dallas NorthPark,In-Store
465,2024-02-14,SKU-1107,358,1,799,799,Chicago Michigan Ave,Online
466,2025-01-25,SKU-1281,180,1,1349,1349,Chicago Michigan Ave,In-Store
467,2024-04-10,SKU-1264,218,1,1299,1299,Online,Online
468,2024-10-17,SKU-1057,307,2,1499,2998,Boston Boylston,Online
469,2024-01-08,SKU-1047,296,1,1399,1399,Los Angeles Grove,Online
470,2024-11-19,SKU-1093,210,1,699,699,Online,Online
471,2025-07-02,SKU-1218,217,1,799,799,Chicago Michigan Ave,In-Store
472,2024-07-27,SKU-1358,212,1,549,549,Chicago Michigan Ave,In-Store
473,2025-05-10,SKU-1044,130,1,1399,1399,Dallas NorthPark,In-Store
474,2024-05-21,SKU-1269,438,1,1249,1249,Miami Dadeland,Online
475,2024-06-14,SKU-1057,52,1,1499,1499,Online,Online
476,2025-12-14,SKU-1084,351,1,1699,1699,Seattle University Village,Online
477,2024-04-03,SKU-1348,422,1,279,279,Online,In-Store
478,2024-08-15,SKU-1108,190,1,799,799,Online,Online
479,2025-09-20,SKU-1095,336,3,699,2097,Los Angeles Grove,In-Store
480,2024-06-28,SKU-1196,328,2,749,1498,Los Angeles Grove,Online
481,2025-06-14,SKU-1301,147,2,1549,3098,Online,In-Store
482,2025-09-21,SKU-1153,87,1,999,999,Seattle University Village,Online
483,2024-03-29,SKU-1220,142,3,799,2397,Austin Domain,Online
484,2025-06-14,SKU-1098,8,1,699,699,Austin Domain,Online
485,2025-07-26,SKU-1022,469,1,1199,1199,Chicago Michigan Ave,Online
486,2024-07-18,SKU-1286,233,1,1649,1649,Boston Boylston,In-Store
487,2024-04-19,SKU-1065,287,1,1499,1499,Online,Online
488,2024-09-20,SKU-1341,449,1,249,249,Chicago Michigan Ave,In-Store
489,2025-01-21,SKU-1062,289,1,1499,1499,Los Angeles Grove,Online
490,2025-11-28,SKU-1084,236,1,1699,1699,Boston Boylston,In-Store
491,2025-01-26,SKU-1135,325,1,2599,2599,Austin Domain,Online
492,2025-02-26,SKU-1239,490,1,749,749,Online,Online
493,2024-10-21,SKU-1239,48,1,749,749,New York 5th Ave,In-Store
494,2024-07-01,SKU-1085,244,1,1699,1699,Online,Online
495,2025-11-30,SKU-1186,477,1,649,649,Boston Boylston,Online
496,2024-09-28,SKU-1049,106,1,1399,1399,Online,In-Store
497,2024-04-19,SKU-1295,62,1,1449,1449,Boston Boylston,In-Store
498,2025-07-08,SKU-1223,491,1,749,749,Online,Online
499,2025-08-11,SKU-1205,445,1,549,549,Online,Online
500,2025-02-11,SKU-1265,114,1,1149,1149,Austin Domain,Online
501,2025-07-07,SKU-1166,17,1,499,499,Los Angeles Grove,Online
502,2024-05-03,SKU-1233,358,1,649,649,Los Angeles Grove,Online
503,2025-01-23,SKU-1002,298,1,999,999,Online,Online
504,2024-09-26,SKU-1306,122,1,1699,1699,Online,In-Store
505,2025-03-10,SKU-1085,108,1,1699,1699,New York 5th Ave,In-Store
506,2025-04-06,SKU-1091,93,1,699,699,Chicago Michigan Ave,In-Store
507,2024-10-03,SKU-1233,412,1,649,649,Online,Online
508,2024-06-02,SKU-1094,243,1,699,699,Miami Dadeland,Online
509,2025-10-07,SKU-1146,265,3,4299,12897,Chicago Michigan Ave,Online
510,2025-08-04,SKU-1138,25,1,2599,2599,New York 5th Ave,In-Store
511,2025-05-02,SKU-1014,430,1,1099,1099,San Francisco Union Square,Online
512,2025-07-27,SKU-1083,286,1,1699,1699,Boston Boylston,Online
513,2025-11-26,SKU-1004,494,1,999,999,San Francisco Union Square,In-Store
514,2024-10-18,SKU-1218,182,1,799,799,Online,Online
515,2024-03-21,SKU-1270,196,1,1399,1399,San Francisco Union Square,Online
516,2025-10-17,SKU-1345,414,2,249,498,Boston Boylston,Online
517,2024-03-14,SKU-1202,41,1,849,849,Online,Online
518,2024-09-30,SKU-1079,310,1,1599,1599,San Francisco Union Square,Online
519,2025-01-06,SKU-1112,383,2,1499,2998,Chicago Michigan Ave,In-Store
520,2024-01-24,SKU-1103,65,1,799,799,Seattle University Village,In-Store
521,2024-03-22,SKU-1338,108,1,649,649,Online,Online
522,2025-07-15,SKU-1015,28,2,1099,2198,Online,Online
523,2024-09-25,SKU-1265,317,1,1149,1149,Online,In-Store
524,2024-09-10,SKU-1316,378,1,1799,1799,Online,In-Store
525,2024-01-30,SKU-1032,18,1,1299,1299,Seattle University Village,In-Store
526,2025-07-07,SKU-1081,479,1,1699,1699,Online,Online
527,2024-06-30,SKU-1351,303,1,849,849,San Francisco Union Square,In-Store
528,2025-06-20,SKU-1212,328,1,699,699,San Francisco Union Square,Online
529,2024-04-01,SKU-1086,227,1,1699,1699,Online,Online
530,2025-06-19,SKU-1038,418,1,1299,1299,Austin Domain,Online
531,2025-12-05,SKU-1071,473,1,1599,1599,Los Angeles Grove,In-Store
532,2024-10-26,SKU-1074,306,1,1599,1599,Online,Online
533,2025-07-28,SKU-1093,224,1,699,699,New York 5th Ave,Online
534,2025-01-22,SKU-1254,113,1,1099,1099,Online,Online
535,2025-09-19,SKU-1059,414,1,1499,1499,Seattle University Village,Online
536,2024-10-02,SKU-1217,212,1,649,649,Online,Online
537,2025-04-11,SKU-1034,317,1,1299,1299,New York 5th Ave,In-Store
538,2024-06-04,SKU-1141,26,1,3399,3399,Dallas NorthPark,Online
539,2024-05-08,SKU-1352,367,1,829,829,New York 5th Ave,Online
540,2024-08-10,SKU-1022,176,1,1199,1199,New York 5th Ave,In-Store
541,2025-12-14,SKU-1145,406,1,3799,3799,Online,Online
542,2024-09-29,SKU-1259,398,1,949,949,New York 5th Ave,Online
543,2024-09-13,SKU-1045,419,2,1399,2798,Online,Online
544,2025-01-29,SKU-1353,395,1,129,129,Dallas NorthPark,Online
545,2024-04-06,SKU-1359,267,1,549,549,Seattle University Village,Online
546,2024-11-26,SKU-1097,82,2,699,1398,San Francisco Union Square,Online
547,2024-09-16,SKU-1337,247,1,599,599,San Francisco Union Square,Online
548,2024-08-11,SKU-1316,499,2,1799,3598,Online,In-Store
549,2024-10-09,SKU-1080,300,1,1699,1699,Online,In-Store
550,2025-12-08,SKU-1002,244,1,999,999,Seattle University Village,Online
551,2025-05-26,SKU-1268,47,1,1299,1299,Seattle University Village,Online
552,2024-03-02,SKU-1351,31,1,849,849,Online,Online
553,2025-05-14,SKU-1170,120,1,499,499,Online,In-Store
554,2025-03-25,SKU-1215,376,1,649,649,Online,In-Store
555,2024-02-10,SKU-1089,249,1,1699,1699,Seattle University Village,In-Store
556,2025-08-03,SKU-1173,96,1,499,499,Chicago Michigan Ave,Online
557,2025-09-05,SKU-1127,469,2,1699,3398,Miami Dadeland,Online
558,2024-09-26,SKU-1168,278,1,499,499,Online,Online
559,2024-07-08,SKU-1213,453,1,649,649,Online,In-Store
560,2024-03-05,SKU-1270,338,1,1399,1399,Dallas NorthPark,In-Store
561,2025-07-18,SKU-1047,79,1,1399,1399,San Francisco Union Square,Online
562,2025-06-19,SKU-1214,338,1,799,799,Online,In-Store
563,2024-07-25,SKU-1032,55,2,1299,2598,Los Angeles Grove,Online
564,2025-11-04,SKU-1185,251,1,499,499,Chicago Michigan Ave,In-Store
565,2025-09-12,SKU-1063,368,1,1499,1499,Online,In-Store
566,2024-03-22,SKU-1052,240,1,1499,1499,Miami Dadeland,Online
567,2025-03-01,SKU-1179,421,2,499,998,Online,In-Store
568,2024-02-11,SKU-1290,376,1,1649,1649,Online,Online
569,2024-04-09,SKU-1340,52,2,629,1258,Seattle University Village,Online
570,2024-09-11,SKU-1047,292,1,1399,1399,San Francisco Union Square,Online
571,2024-04-18,SKU-1259,393,1,949,949,San Francisco Union Square,Online
572,2024-04-16,SKU-1121,86,1,2099,2099,Austin Domain,Online
573,2025-06-30,SKU-1149,308,1,4699,4699,New York 5th Ave,Online
574,2024-11-28,SKU-1078,433,3,1599,4797,Online,In-Store
575,2025-09-15,SKU-1107,124,1,799,799,Chicago Michigan Ave,Online
576,2024-09-17,SKU-1266,185,2,1299,2598,Dallas NorthPark,Online
577,2024-10-18,SKU-1099,306,1,699,699,Online,Online
578,2024-08-15,SKU-1318,110,1,1949,1949,Miami Dadeland,Online
579,2024-10-09,SKU-1289,471,1,1499,1499,Chicago Michigan Ave,In-Store
580,2024-02-08,SKU-1332,236,1,629,629,Online,Online
581,2024-08-26,SKU-1091,132,1,699,699,Miami Dadeland,Online
582,2024-03-20,SKU-1099,371,2,699,1398,Online,Online
583,2025-12-20,SKU-1139,296,2,2799,5598,Miami Dadeland,Online
584,2025-08-13,SKU-1214,196,1,799,799,Online,Online
585,2025-03-20,SKU-1268,214,1,1299,1299,Boston Boylston,Online
586,2025-09-08,SKU-1268,476,1,1299,1299,Online,In-Store
587,2024-02-12,SKU-1095,164,1,699,699,Chicago Michigan Ave,Online
588,2024-02-21,SKU-1148,345,1,4899,4899,Austin Domain,Online
589,2025-05-31,SKU-1112,47,1,1499,1499,Online,Online
590,2024-03-25,SKU-1098,244,1,699,699,Chicago Michigan Ave,Online
591,2025-05-28,SKU-1099,223,1,699,699,Austin Domain,Online
592,2025-05-14,SKU-1033,203,1,1299,1299,San Francisco Union Square,Online
593,2024-09-09,SKU-1204,125,1,849,849,Online,In-Store
594,2024-04-01,SKU-1080,58,2,1699,3398,Seattle University Village,Online
595,2025-08-31,SKU-1086,336,1,1699,1699,Online,Online
596,2025-03-28,SKU-1357,320,1,549,549,Online,Online
597,2025-01-17,SKU-1288,80,1,1649,1649,Austin Domain,In-Store
598,2025-09-27,SKU-1028,475,1,1199,1199,Online,In-Store
599,2024-04-23,SKU-1071,157,1,1599,1599,New York 5th Ave,Online
600,2024-07-27,SKU-1052,280,1,1499,1499,Los Angeles Grove,Online
601,2024-05-24,SKU-1136,356,1,2799,2799,Seattle University Village,Online
602,2024-02-14,SKU-1190,131,1,749,749,Online,Online
603,2024-02-24,SKU-1276,239,1,1399,1399,San Francisco Union Square,Online
604,2025-11-06,SKU-1096,185,1,699,699,Boston Boylston,Online
605,2024-08-24,SKU-1308,195,1,1699,1699,Los Angeles Grove,In-Store
606,2025-09-03,SKU-1323,273,1,1799,1799,Online,Online
607,2025-12-30,SKU-1349,12,1,799,799,Online,In-Store
608,2024-06-09,SKU-1076,10,1,1599,1599,Online,Online
609,2025-05-28,SKU-1207,142,1,549,549,Miami Dadeland,In-Store
610,2024-01-31,SKU-1313,484,2,1649,3298,Chicago Michigan Ave,Online
611,2025-11-03,SKU-1037,71,2,1299,2598,Online,Online
612,2025-10-02,SKU-1347,352,1,299,299,Online,Online
613,2025-09-11,SKU-1038,169,3,1299,3897,New York 5th Ave,Online
614,2025-12-01,SKU-1219,410,1,649,649,Online,Online
615,2024-05-18,SKU-1234,221,2,799,1598,Dallas NorthPark,In-Store
616,2024-06-10,SKU-1036,163,2,1299,2598,Online,Online
617,2024-05-29,SKU-1247,373,1,849,849,Online,Online
618,2024-11-06,SKU-1352,227,2,829,1658,Austin Domain,In-Store
619,2024-06-04,SKU-1212,399,1,699,699,Online,Online
620,2025-09-23,SKU-1006,137,3,999,2997,San Francisco Union Square,In-Store
621,2024-01-27,SKU-1195,184,1,599,599,Online,In-Store
622,2025-04-25,SKU-1033,365,1,1299,1299,San Francisco Union Square,Online
623,2024-06-16,SKU-1096,99,1,699,699,Online,Online
624,2025-02-26,SKU-1350,114,2,849,1698,Austin Domain,In-Store
625,2025-03-25,SKU-1262,444,1,1299,1299,San Francisco Union Square,In-Store
626,2025-03-13,SKU-1308,208,2,1699,3398,Austin Domain,In-Store
627,2025-02-07,SKU-1290,314,1,1649,1649,Dallas NorthPark,In-Store
628,2025-12-22,SKU-1170,403,1,499,499,Online,Online
629,2024-09-08,SKU-1119,266,2,1699,3398,Chicago Michigan Ave,In-Store
630,2025-10-07,SKU-1009,493,1,999,999,Online,Online
631,2024-10-19,SKU-1099,237,1,699,699,Online,Online
632,2024-05-25,SKU-1330,238,1,649,649,Miami Dadeland,Online
633,2025-08-22,SKU-1248,481,1,999,999,Boston Boylston,Online
634,2024-01-26,SKU-1098,92,1,699,699,New York 5th Ave,In-Store
635,2024-04-02,SKU-1320,129,2,1949,3898,Online,In-Store
636,2024-05-06,SKU-1243,47,1,749,749,Online,Online
637,2025-01-28,SKU-1090,373,1,699,699,Austin Domain,Online
638,2025-01-24,SKU-1342,23,1,299,299,Austin Domain,In-Store
639,2024-06-02,SKU-1183,84,1,499,499,Boston Boylston,Online
640,2024-11-12,SKU-1243,374,1,749,749,Austin Domain,Online
641,2024-05-14,SKU-1208,492,1,699,699,Online,In-Store
642,2025-05-25,SKU-1063,279,1,1499,1499,Miami Dadeland,In-Store
643,2025-11-06,SKU-1142,244,1,2999,2999,New York 5th Ave,Online
644,2025-07-14,SKU-1197,143,1,699,699,San Francisco Union Square,In-Store
645,2024-05-31,SKU-1291,29,1,1499,1499,San Francisco Union Square,Online
646,2025-09-09,SKU-1302,153,1,1699,1699,Online,Online
647,2024-06-14,SKU-1027,345,3,1199,3597,Online,In-Store
648,2025-07-29,SKU-1238,91,1,899,899,Dallas NorthPark,In-Store
649,2024-11-02,SKU-1089,166,1,1699,1699,Online,Online
650,2025-07-17,SKU-1016,34,1,1099,1099,Online,Online
651,2025-06-23,SKU-1236,212,1,799,799,Chicago Michigan Ave,In-Store
652,2025-10-06,SKU-1202,271,1,849,849,Dallas NorthPark,Online
653,2025-12-24,SKU-1234,148,2,799,1598,New York 5th Ave,In-Store
654,2025-09-30,SKU-1064,182,1,1499,1499,Boston Boylston,In-Store
655,2025-05-24,SKU-1144,253,1,3399,3399,Miami Dadeland,In-Store
656,2024-07-17,SKU-1058,1,1,1499,1499,Online,Online
657,2024-07-31,SKU-1279,410,1,1349,1349,San Francisco Union Square,Online
658,2025-10-14,SKU-1011,109,1,1099,1099,Online,Online
659,2024-11-11,SKU-1070,154,1,1599,1599,Los Angeles Grove,Online
660,2024-12-15,SKU-1001,203,1,999,999,Seattle University Village,In-Store
661,2024-12-04,SKU-1007,427,1,999,999,Online,In-Store
662,2025-10-23,SKU-1328,70,1,429,429,Los Angeles Grove,In-Store
663,2024-12-09,SKU-1318,237,1,1949,1949,Austin Domain,Online
664,2024-11-02,SKU-1256,290,1,1099,1099,Seattle University Village,Online
665,2025-12-02,SKU-1170,170,1,499,499,Miami Dadeland,In-Store
666,2024-10-14,SKU-1088,431,2,1699,3398,Online,In-Store
667,2025-08-07,SKU-1208,311,1,699,699,New York 5th Ave,In-Store
668,2025-12-23,SKU-1307,440,1,1549,1549,Online,Online
669,2024-08-31,SKU-1103,191,1,799,799,New York 5th Ave,In-Store
670,2024-04-24,SKU-1053,192,1,1499,1499,Austin Domain,In-Store
671,2024-01-26,SKU-1327,410,1,449,449,Los Angeles Grove,Online
672,2025-06-20,SKU-1047,159,2,1399,2798,Austin Domain,Online
673,2025-06-12,SKU-1310,347,1,1799,1799,Dallas NorthPark,Online
674,2025-06-18,SKU-1009,60,1,999,999,Online,In-Store
675,2024-03-30,SKU-1233,171,1,649,649,Los Angeles Grove,Online
676,2024-11-15,SKU-1163,12,1,6999,6999,Chicago Michigan Ave,Online
677,2024-07-16,SKU-1318,147,1,1949,1949,Online,Online
678,2024-06-01,SKU-1110,81,1,1099,1099,Online,Online
679,2024-07-30,SKU-1206,278,1,699,699,Online,Online
680,2024-10-17,SKU-1035,294,1,1299,1299,Online,Online
681,2025-03-30,SKU-1202,26,1,849,849,Online,Online
682,2024-02-25,SKU-1228,45,1,899,899,New York 5th Ave,Online
683,2025-12-07,SKU-1195,359,1,599,599,New York 5th Ave,Online
684,2025-11-17,SKU-1082,415,1,1699,1699,Chicago Michigan Ave,In-Store
685,2024-05-14,SKU-1262,48,1,1299,1299,Miami Dadeland,In-Store
686,2025-12-01,SKU-1126,330,1,1499,1499,Seattle University Village,Online
687,2025-09-23,SKU-1057,133,1,1499,1499,Boston Boylston,Online
688,2024-11-28,SKU-1238,233,1,899,899,Los Angeles Grove,Online
689,2024-06-23,SKU-1028,145,1,1199,1199,Austin Domain,In-Store
690,2024-04-19,SKU-1031,167,1,1299,1299,Chicago Michigan Ave,Online
691,2025-08-27,SKU-1075,212,1,1599,1599,Online,Online
692,2024-03-08,SKU-1039,175,1,1299,1299,Online,In-Store
693,2025-08-03,SKU-1107,404,3,799,2397,Online,In-Store
694,2025-12-29,SKU-1043,294,1,1399,1399,Miami Dadeland,Online
695,2024-04-09,SKU-1195,421,1,599,599,New York 5th Ave,Online
696,2025-12-02,SKU-1101,417,1,799,799,San Francisco Union Square,In-Store
697,2024-03-03,SKU-1081,47,1,1699,1699,Online,Online
698,2024-01-01,SKU-1189,388,1,599,599,Online,Online
699,2025-08-14,SKU-1168,229,1,499,499,Online,In-Store
700,2025-11-26,SKU-1078,156,1,1599,1599,Boston Boylston,In-Store
701,2024-04-01,SKU-1246,299,2,999,1998,Online,In-Store
702,2024-10-28,SKU-1100,32,1,799,799,Online,Online
703,2025-01-02,SKU-1013,57,1,1099,1099,Miami Dadeland,In-Store
704,2025-02-07,SKU-1058,321,1,1499,1499,Online,Online
705,2025-11-09,SKU-1095,89,1,699,699,Los Angeles Grove,Online
706,2025-03-03,SKU-1095,79,2,699,1398,Online,In-Store
707,2025-10-25,SKU-1031,9,1,1299,1299,Online,In-Store
708,2024-05-19,SKU-1221,44,3,749,2247,Online,In-Store
709,2025-12-13,SKU-1305,310,2,1549,3098,Boston Boylston,In-Store
710,2025-04-05,SKU-1118,197,1,1499,1499,Online,Online
711,2024-08-30,SKU-1199,365,1,699,699,Los Angeles Grove,Online
712,2024-02-08,SKU-1175,291,1,499,499,Los Angeles Grove,Online
713,2024-03-22,SKU-1189,73,2,599,1198,Austin Domain,Online
714,2024-10-13,SKU-1305,239,1,1549,1549,Los Angeles Grove,Online
715,2025-10-07,SKU-1201,380,1,699,699,Seattle University Village,In-Store
716,2025-08-16,SKU-1232,160,1,799,799,San Francisco Union Square,In-Store
717,2025-04-09,SKU-1170,263,1,499,499,Boston Boylston,In-Store
718,2024-10-28,SKU-1082,149,1,1699,1699,Online,In-Store
719,2025-07-31,SKU-1196,134,1,749,749,Online,Online
720,2024-10-25,SKU-1042,415,1,1399,1399,Austin Domain,Online
721,2024-03-19,SKU-1137,436,1,3199,3199,Austin Domain,Online
722,2024-09-20,SKU-1203,8,1,699,699,Austin Domain,In-Store
723,2025-11-05,SKU-1326,229,1,449,449,Online,Online
724,2024-07-04,SKU-1273,410,1,1249,1249,Chicago Michigan Ave,Online
725,2025-09-01,SKU-1356,479,2,279,558,Miami Dadeland,In-Store
726,2025-01-27,SKU-1260,122,1,1099,1099,Seattle University Village,In-Store
727,2024-12-19,SKU-1041,28,1,1399,1399,San Francisco Union Square,In-Store
728,2025-02-12,SKU-1028,244,1,1199,1199,Online,In-Store
729,2025-01-23,SKU-1260,350,1,1099,1099,Seattle University Village,Online
730,2024-01-13,SKU-1036,148,2,1299,2598,Boston Boylston,Online
731,2025-11-30,SKU-1230,490,2,799,1598,Online,In-Store
732,2025-03-18,SKU-1212,313,2,699,1398,Boston Boylston,In-Store
733,2024-04-10,SKU-1083,131,1,1699,1699,San Francisco Union Square,Online
734,2025-11-19,SKU-1269,302,1,1249,1249,Austin Domain,Online
735,2024-11-16,SKU-1229,281,3,649,1947,Online,Online
736,2025-06-21,SKU-1016,54,1,1099,1099,Seattle University Village,Online
737,2024-02-04,SKU-1249,13,1,849,849,San Francisco Union Square,Online
